eo_id,station_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id
S2_FI_00013396,67655,2023-10-24,0.0,96.945083,72.7053607890008,174.244267573181,,,34VEN,S2A_MSIL2A_20231024T095051_R079_T34VEN_20241103T065503
S2_FI_00013397,67655,2023-10-24,0.0,96.945083,72.7053607890008,174.244267573181,,,34VEN,S2A_MSIL2A_20231024T095051_R079_T34VEN_20241103T065503
S2_FI_00013398,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013399,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013400,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013401,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013402,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013403,67655,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547
S2_FI_00013404,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013405,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013406,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013407,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013408,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013409,67655,2024-01-10,1.0,99.847806,83.1526189606557,171.705774545927,,,34VEN,S2B_MSIL2A_20240110T100309_R122_T34VEN_20240110T131200
S2_FI_00013410,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013411,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013412,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013413,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013414,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013415,67655,2024-02-12,1.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202
S2_FI_00013416,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013417,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013418,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013419,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013420,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013421,67655,2024-03-08,1.0,97.651124,65.694582909379,172.092954335781,,,34VEN,S2A_MSIL2A_20240308T100841_R022_T34VEN_20240308T130851
S2_FI_00013422,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013423,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013424,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013425,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013426,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013427,67655,2024-03-18,0.0,36.200002,61.7171783946532,172.563545855562,,,34VEN,S2A_MSIL2A_20240318T100731_R022_T34VEN_20240318T143243
S2_FI_00013428,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013429,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013430,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013431,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013432,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013433,67655,2024-04-04,0.0,10.975799,55.1924173491004,170.5592239834,,,34VEN,S2A_MSIL2A_20240404T100021_R122_T34VEN_20240404T152622
S2_FI_00013434,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013435,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013436,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013437,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013438,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013439,67655,2024-04-07,1.0,99.999934,53.879033067685,173.76448088567,,,34VEN,S2A_MSIL2A_20240407T100551_R022_T34VEN_20240407T172418
S2_FI_00013440,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013441,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013442,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013443,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013444,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013445,67655,2024-04-14,1.0,97.901613,51.4478176958893,171.044875865816,,,34VEN,S2A_MSIL2A_20240414T100031_R122_T34VEN_20240414T143555
S2_FI_00013446,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013447,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013448,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013449,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013450,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013451,67655,2024-04-24,0.0,77.659208,47.9850621414599,171.382567205399,,,34VEN,S2A_MSIL2A_20240424T100031_R122_T34VEN_20240424T152924
S2_FI_00013452,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013453,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013454,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013455,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013456,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013457,67655,2024-04-29,0.0,100.0,46.3887894420113,171.459490705773,,,34VEN,S2B_MSIL2A_20240429T095549_R122_T34VEN_20240429T142223
S2_FI_00013458,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013459,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013460,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013461,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013462,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013463,67655,2024-05-07,0.0,9.36747,43.9080980370777,174.911781061403,,,34VEN,S2A_MSIL2A_20240507T100601_R022_T34VEN_20240507T155339
S2_FI_00013464,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013465,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013466,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013467,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013468,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013469,67655,2024-05-14,0.0,58.041942,42.2663677247592,171.348181670994,,,34VEN,S2A_MSIL2A_20240514T100031_R122_T34VEN_20240514T140519
S2_FI_00013470,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013471,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013472,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013473,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013474,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013475,67655,2024-05-19,1.0,1.646609,41.1538219802786,171.136359447518,,,34VEN,S2B_MSIL2A_20240519T095549_R122_T34VEN_20240519T140724
S2_FI_00013476,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013477,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013478,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013479,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013480,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013481,67655,2024-05-27,1.0,9.496728,39.5184585027338,174.338730056577,,,34VEN,S2A_MSIL2A_20240527T100601_R022_T34VEN_20240527T171509
S2_FI_00013482,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013483,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013484,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013485,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013486,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013487,67655,2024-06-16,1.0,99.200791,37.613074887719,172.845623298738,,,34VEN,S2A_MSIL2A_20240616T100601_R022_T34VEN_20240616T170641
S2_FI_00013488,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013489,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013490,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013491,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013492,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013493,67655,2024-07-15,0.0,56.427103,40.1844003767202,163.937388516131,,,34VEN,S2B_MSIL2A_20240715T094549_R079_T34VEN_20240715T135225
S2_FI_00013494,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013495,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013496,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013497,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013498,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013499,67655,2024-08-12,1.0,97.805858,46.4789978153325,168.901575257218,,,34VEN,S2A_MSIL2A_20240812T100031_R122_T34VEN_20240812T140649
S2_FI_00013500,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013501,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013502,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013503,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013504,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013505,67655,2024-08-25,1.0,60.593408,50.470068515378,173.532500111311,,,34VEN,S2A_MSIL2A_20240825T100551_R022_T34VEN_20240825T162201
S2_FI_00013506,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013507,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013508,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013509,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013510,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013511,67655,2024-09-09,0.0,31.269073,55.8724960288687,175.360698214372,,,34VEN,S2B_MSIL2A_20240909T100559_R022_T34VEN_20240909T134240
S2_FI_00013512,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013513,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013514,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013515,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013516,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013517,67655,2024-09-24,1.0,80.039948,61.6102683014987,177.131892880869,,,34VEN,S2A_MSIL2A_20240924T100741_R022_T34VEN_20240924T122746
S2_FI_00013518,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013519,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013520,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013521,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013522,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013523,67655,2024-10-09,0.0,100.0,67.3806778574502,178.536404929611,,,34VEN,S2B_MSIL2A_20241009T100829_R022_T34VEN_20241009T132806
S2_FI_00013524,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013525,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013526,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013527,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013528,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013529,67655,2024-10-14,0.0,80.99606,69.2516681404028,178.89384977155,,,34VEN,S2A_MSIL2A_20241014T101021_R022_T34VEN_20241014T122144
S2_FI_00013530,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013531,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013532,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013533,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013534,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013535,67655,2024-10-29,0.0,67.557937,74.522402951084,179.512231733419,,,34VEN,S2B_MSIL2A_20241029T101039_R022_T34VEN_20241029T112818
S2_FI_00013536,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013537,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013538,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013539,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013540,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013541,67655,2024-11-03,1.0,99.857521,76.1195875199034,179.541876007632,,,34VEN,S2A_MSIL2A_20241103T101201_R022_T34VEN_20241103T122857
S2_FI_00013542,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013543,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013544,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013545,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013546,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013547,67655,2024-11-18,0.0,44.559044,80.229922223916,179.154905506319,,,34VEN,S2B_MSIL2A_20241118T101219_R022_T34VEN_20241118T113501
S2_FI_00013548,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013549,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013550,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013551,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013552,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013553,67655,2024-12-08,2.0,99.991137,83.6517184487988,177.606336596562,,,34VEN,S2B_MSIL2A_20241208T101329_R022_T34VEN_20241208T125855
S2_FI_00013638,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
S2_FI_00013639,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
S2_FI_00013640,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
S2_FI_00013641,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
S2_FI_00013642,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
S2_FI_00013643,70605,2023-01-15,3.0,99.999899,83.8809922863711,174.899002613801,,,35VMK,S2B_MSIL2A_20230115T100249_R122_T35VMK_20240811T112331
